token_type,token_address,receiver,amount
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x3aA9144b53317FCd0AFa87f267547c06C3143d93,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x3B1998e9f1241f847CF3Dc226f9D64D2ED55515D,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x3B2f3654CB10a6B66b455b76F5c2f3a3269B65Dc,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x3b733e67809D3F48bB3C9bCe58879518D41920Ea,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x3c1bA0F42996000B1c27720e65DA578C1e152E11,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x3C2dA1CD1f59AD6e3B590c8C12dC13190b903b01,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x3D0075c854D7D6F38BD38D187Fb31Cd393287b88,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x3E11931E16e89002e3Fb52FB83A1b677D46Ae533,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x40c308850478eF48dcdAfc7CfFAC6D38b85fC236,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x42489e3d67d559D8778FDfa32152C0eb8F7DEAa6,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x432813FD1aB3d55D99AeCb094f5496BFd2468023,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x455b26aB0a15c52a447768F4D92F3013B0cD0E63,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x4801e4e81216546253aF960C2859740c01F86A5d,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x4891Bb3F8B6CBfdb99136641bB75F76495C4A91f,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x4954BF854b611a16D50518C185EcEFa059405F48,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x4a51e33c241f0761dbdc8A22F046C41935C7b1b9,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x4b236a3317a689609B1Acf58894CAe7C80EA45e8,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x4c120b19AC1Ea3BC6b3C8853Cb367FfD4EF4FCa4,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x4d892987F0b8a5D4ceFA0D7a4777c0e857FfBf0c,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x4e78981712861E827aa8Ff7859a0e11A8fcd2570,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x4E8d857c4AfaE9387723F40FcEC27D5ff3Ee2Bec,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x4eE77d7A485cFD4c7b522Dcef34194608582aDf7,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x50914b752367F7B938B80e096a5f59A92E90fbCb,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x51167A332588a718AeBa69cc4710832a57A47885,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x513b3BeAFFA5c243AD530d0e6DA01BA76070D3C9,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x5141c9B958cA8d2097F29124255951235763bB09,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x51CB87b4b1Ed4b04d21e5394E216e4f293bc3BE6,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x521e8C12cB27De40c1cd7618C3aa9a6364594F9D,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x53d06ac6Ff127cc85c5F6efac15D7062CcafadCE,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x5576ec749A53baA1d3315e59E19b3bB0996835AB,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x58DFe298b1484633b1F3F53B389a4FDd4B0bc269,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x5af8d51b7b809E661c516080D020C4d98A993c64,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x5C443cA22E55e94c1E9BD1Ae1f5d3D8e2f612aF7,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x5e637a22309b4A3ecC51ABE05f5740C70b7E498f,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x5E6B9425585Bed8B28c886D67237254BfB6C7a9B,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x60B6E65B8F49AfA4bdC8782E904E0AA246D9F095,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x610dA5082C67cC4f0BCbb0650505866C5FEE7516,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x62210cC01F3E74A8F2599c65e6B57BB96AabE168,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x62261612f5a894A36220B07C306DC2bE0104c60D,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x636473d4225717579cb727146B7288F91c5A0c7b,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x6476D28B89638f794c8502910fdfEfd3fDD77136,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x64B1F819a19De4ded9011890E82bfBCc6209DD02,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x65c36f813b9A5A63E2C30F3C9a02653CB2DBe2a3,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x6618cF38146a372b2a5Ad6600D66f4934b58b7A1,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x68dBd54b158d7222B1DeA2Be33b07ec244094de2,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x6931DE05e370FB5a93ebE2B91D1361db6a28653f,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x6933194C91E0178bCc7917100FB69B74Ae9DB6aC,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x69e2329AD42F5e264A40D3A195721b05b93f2145,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x6a26a136561D345A2C38B61FCF1CbF988f582a5e,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x6A37Ac72A29434EB57a2818db6F35872CFa4Ea2d,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x6C4a15A650A2D32Cf71c291045DC35E0390Bf2D1,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x6c88BA444c665467ff07Ee51b0332c81A1fF081C,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x6CE747704c5A80c9fb3760df5811AEBf28A5d704,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x6d6951D25df9529605343fD42D581d8497661eAC,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x6D9b0a2A9aee6d707247d35eea8Bf513231B9D79,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x6da15E0B18CEc3BfCB9d77037855BB196EA5ed3C,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x6eD81D9B454a88A6dBE986b63e07756b81D2Ff40,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x7088d61bfd253B057A6c6Dbfd5182913aB2266eA,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x7122550881F6aBb67d45647d16848E7D7f463532,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x715F2Bb99146eE5A940968286A197b475d8c9AD7,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x7178FdaA4a378346138A99BBe716d53b77ca3012,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x71A904DED1018Ef38f1778a89ffD8f469442b2ae,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x73B636B5f6F5817F0c7ae4cEf7E3F8FD51738239,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x773B592938Ee09231555AEea79F04c81327CF446,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x7B1B8f0bD3bC4e54b542323fB594e664D0cF33FD,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x7B8CB33b7Bd7BfD5848573fF53eD7BB3e049f94F,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x7fd313F5e214476eCdaEca273f19C4C0031d88f0,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x81444FD8ec08Df63A02219a10ea0906D8c93925B,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x82415701bD2761b16f9B6F3c4c37e866a23cdC14,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x826663a878bCfA80859a9d264A33a441F902CA91,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x854aee19084F62929b32F049b40821BCcfA47838,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x862fC1C9bfFFea2cD934F3F56A6cF8A0fA6C7CAb,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x86712F600AB59E805421839164BeB10EB67f486D,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x8Af939A27fD91C74d06f98FA2044DB9a72dEF6F5,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x8c1189C143417Ee20933fc15E1C3B38a2954E245,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x8dD3f3db376e41c77e677349142484553c6B5109,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x8dF02103d88365D48829659F886996b1B312F340,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x8f98E8703218E6E3b62d56Cd69B9850B498f2Bfc,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x917090285afb7067eb6338cA7226444d9FB2D033,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x9175D3f5D5575fB9c77C9e430B3E3F681bc6a91D,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x91864d1F6abCEf747b299019aA4B162B7AECf5a5,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x91F4ea6DE1a36fAFC702450C738c9468AcF82572,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x9253a323416F73E98AeB898fd41743E2fA5CeC91,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x93e0bd864f6b49afA1541A72095B4A1289F909fA,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x94B0a085d13cf9448358F1Ef2D77f04617915979,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x96ADC98c37aC5d8a8e0dD4a8c4A5A7F3FDcb19e2,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x97979C49BFAdFD97D41f734a216c2079Cf19847f,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x98aF616128dbAfa568037507f22d7354347D46cE,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x9958b35ADb67a93Fda6ed93f4Bd43A925FBd6dd5,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x99eCe409B4ab1c720A254D1fF98853308cbdcaB3,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x9bC2e744D1604DBb171Da157B7EA11De776d0118,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x9D1133Ac56726BA87baf587a3B86De2D5e5c5626,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x9e18b8Fa495e1dBeA6E425803F5a052f40117238,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x9eb7C960EB969bD4Ec5C92fa392fF56370f920e9,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0x9FC857Fa838E287928b0213B4b22C91025f659Fe,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xA102d0C110DA4Ff13248087E87221652D299ed43,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xa1D2C631131ba94809A959AB45F78977981A7961,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xA2317fc98353239E731eB06eC6E906C3F7010DA9,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xa2520159f15408AC76099c4a6338829B13010ff7,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xa2A404d30DF531c42b720dab634Bc827f04B9003,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xA303e859cc1b678a514C6A404e70843fB79eB7F8,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xA384804BDea21BEb66cdcd35585A5E5Aaa0bB877,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xa3C274a20e3E5514d02554Bf8f53C22288c0daAd,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xA513A72ca3a08286E8c810A014eeE68A496F8c64,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xA6546C8963cF4f0c0bd3d747D6DAF365bd088ae6,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xa735169020d77D4Bb9F58AEFa702D03E2169D1D0,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xA770Fd77DE7619B10301714C7733133b4A520210,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xA983723bFec6C4a9fA4F30C8019fAea83b0f6483,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xaa253AC98bE3BeE87338f1FC196C05E53096503a,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xAC5d1EB76c299Dc936013e9c7eA3ad79cDb99E3b,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xaC85a356BBede248eA6fef8F5b4a1054Aab37F7d,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xad14CF29e7a50fAF40B97B70a381c219702AF91f,20000
